id,name,city_orig,city,neighborhood,rating,rating_count,cost,,cuisine,,
444914,Brew-chery,Bathinda,Bathinda,,--,Too Few Ratings,₹ 500,500,"Italian,Chinese",,
488792,Love Food,Bathinda,Bathinda,,--,Too Few Ratings,₹ 150,150,"Bakery,Pizzas",,
109814,Shree Ratnam,Bathinda,Bathinda,,--,Too Few Ratings,₹ 250,250,"South Indian,North Indian",,
501136,Firangi bites,Bathinda,Bathinda,,--,Too Few Ratings,₹ 100,100,"Chinese,Snacks",,
506171,Curries and combos,Bathinda,Bathinda,,--,Too Few Ratings,₹ 150,150,"Chinese,Indian",,
460836,Urban Grill,Bathinda,Bathinda,,3.1,20+ ratings,₹ 150,150,"Indian,Chinese",,
191716,Creamy Bite Cafe (Green City),Bathinda,Bathinda,,--,Too Few Ratings,₹ 100,100,"Chinese,Street Food",,
110896,Prince Vaishno Dhaba,Bathinda,Bathinda,,--,Too Few Ratings,₹ 150,150,"North Indian,Chinese",,
524959,Ghar Ki Rasoi,Bathinda,Bathinda,,--,Too Few Ratings,₹ 100,100,Indian,,
572109,DHILLON CHICKING,Bathinda,Bathinda,,--,Too Few Ratings,₹ 200,200,"Indian,Snacks",,
484323,Home Made Magic Kabab Roll,Bathinda,Bathinda,,--,Too Few Ratings,₹ 100,100,"Chinese,Snacks",,
499648,Hey Foodies,Bathinda,Bathinda,,--,Too Few Ratings,₹ 150,150,"Chinese,North Indian",,
168200,Chawla's 2 Fine Dine by Hotel Sweet Milan,Bathinda,Bathinda,,3.9,20+ ratings,₹ 450,450,"Chinese,North Indian",,
447926,Pikachu,Bathinda,Bathinda,,--,Too Few Ratings,₹ 100,100,"Chinese,North Indian",,
570073,SIPS AND BITES,Bathinda,Bathinda,,--,Too Few Ratings,₹ 100,100,"Fast Food,American",,
520786,Road Runner The Food Truck,Bathinda,Bathinda,,--,Too Few Ratings,₹ 400,400,"Indian,Fast Food",,
181022,Munde UK De,Bathinda,Bathinda,,--,Too Few Ratings,₹ 100,100,"North Indian,Punjabi",,
536753,Wings Delight,Bathinda,Bathinda,,--,Too Few Ratings,₹ 200,200,"American,Fast Food",,
476588,Egg roll point,Bathinda,Bathinda,,--,Too Few Ratings,₹ 80,80,"Snacks,American",,
544068,Maggi hutt,Bathinda,Bathinda,,--,Too Few Ratings,₹ 100,100,"Snacks,Indian",,
467862,Foodie's,Bathinda,Bathinda,,--,Too Few Ratings,₹ 79,79,"Italian,Pizzas",,
237231,Burger King,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.6,100+ ratings,₹ 350,350,American,,
111239,Mayuri Multicuisine Family Restaurant,"Battarahalli,Bangalore",Bangalore,Battarahalli,4,20+ ratings,₹ 200,200,"Biryani,South Indian",,
405892,The Momo Co.,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.2,20+ ratings,₹ 250,250,"Chinese,Asian",,
457898,Swathi restaurant,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.3,20+ ratings,₹ 199,199,"Indian,Biryani",,
409457,Homemade Biriyani corner,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Biryani,Chinese",,
452086,FACE CAKE (THE PASTRY HUB),"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 900,900,Desserts,,
392136,Snack House,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.8,20+ ratings,₹ 300,300,"Fast Food,Street Food",,
503518,Naidu Andhra Mess,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.2,20+ ratings,₹ 300,300,"Andhra,Biryani",,
392138,Momo Monk,"Battarahalli,Bangalore",Bangalore,Battarahalli,4,20+ ratings,₹ 350,350,"Pan-Asian,Chinese",,
371798,CAFE TURNING POINT,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,"Cafe,Italian",,
427441,JUICE PARK,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Juices,Beverages",,
558905,Kavya's Royal Andra Resturant,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"South Indian,Chinese",,
483271,CHINESE KITCHEN,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,Chinese,,
523499,CHEF ZAIKA RESTAURANT,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 250,250,"North Indian,Chinese",,
369107,CAUVERY BIRIYANI HOUSE,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.1,50+ ratings,₹ 400,400,"Biryani,Indian",,
458076,NEW GURU NALAPAKA,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.9,50+ ratings,₹ 200,200,"South Indian,Chinese",,
304044,Bhoomi food corner,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.2,20+ ratings,₹ 199,199,"North Indian,Chinese",,
436164,Snack Time,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 149,149,Beverages,,
392140,BigBites,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Street Food,Fast Food",,
518209,The Great Indian Food Court,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Italian,Fast Food",,
426240,Srinivasa home food,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 100,100,"South Indian,Thalis",,
112313,Pizza Stop,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 400,400,Italian,,
236135,Kolkata Rolls,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.9,20+ ratings,₹ 200,200,"Chinese,Indian",,
338283,The Brooklyn Creamery - Healthy Ice Cream,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Desserts,Ice Cream",,
41266,The Rice Cafe 100% Sattvik Food,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.1,20+ ratings,₹ 200,200,"Jain,South Indian",,
521874,GOBBLERS,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 400,400,"Snacks,Beverages",,
246634,SITA BHOG,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 99,99,"Indian,Bengali",,
402132,Udupi Gokula Veg,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.2,500+ ratings,₹ 200,200,"South Indian,Chinese",,
423097,Seth chatpata chatwala,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 390,390,"Juices,Ice Cream",,
483137,MANASA BIRIYANI,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Biryani,Chinese",,
483258,BEST BIRIYANI,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Biryani,North Indian",,
545150,kitchen lamp,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 500,500,"Chinese,Biryani",,
389988,House of momos by A1 food services,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 199,199,"Chinese,North Indian",,
447832,Darjeeling Momos & Fast Food,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.4,20+ ratings,₹ 200,200,Chinese,,
402920,Party Hut,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.5,20+ ratings,₹ 250,250,"Beverages,Ice Cream",,
424976,Maa Restaurant,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Indian,Biryani",,
111110,Reddy's Kitchen,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.3,100+ ratings,₹ 200,200,"Andhra,South Indian",,
178711,Paradise Biryani,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.6,500+ ratings,₹ 400,400,"Biryani,Kebabs",,
48571,Kapital Kitchen,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.9,100+ ratings,₹ 200,200,"Hyderabadi,North Indian",,
171761,YN Hotels- Saffron,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 400,400,"North Indian,South Indian",,
408907,Sai's Andhra inn veg,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,South Indian,,
443919,NEW MANASSA CAFE,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"North Indian,South Indian",,
469091,House of biriyani,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Biryani,Indian",,
343985,So Sweet,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 250,250,"Bakery,Sweets",,
44885,Chickpet Donne Biriyani Mane,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.1,50+ ratings,₹ 150,150,"Biryani,Kebabs",,
407016,Rolls & Bowls Company,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.7,20+ ratings,₹ 250,250,"North Indian,Chinese",,
543756,DRINK AND EAT,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,Beverages,,
319079,Happy Restaurant,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 400,400,"North Indian,South Indian",,
303846,Chandni Chowk,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,"North Indian,Street Food",,
407254,Pizza Hut,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.6,100+ ratings,₹ 300,300,Pizzas,,
557002,Baskin Robbins Happyness Shakes,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 250,250,Desserts,,
488141,AROMA RESTAURANT AND BAR,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Indian,Chinese",,
466353,VEGA Mudde oota,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"South Indian,Snacks",,
382345,VC HOMEMADE MULTICUISINE FOODS,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,Indian,,
389897,ANDHRA BUTTA BHOJANAM,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.9,50+ ratings,₹ 200,200,South Indian,,
512922,RRia,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 480,480,Ice Cream,,
230737,KFC,"Battarahalli,Bangalore",Bangalore,Battarahalli,4,100+ ratings,₹ 400,400,"American,Snacks",,
368715,KOKO Chinese Restaurant,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Biryani,Hyderabadi",,
544715,Brundavana tiffinss,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Chinese,Snacks",,
432004,SK Biryani Kitchen,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 500,500,"Biryani,South Indian",,
449362,Mahalaxmi food corner,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"North Indian,Fast Food",,
49643,Domino's Pizza,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.2,500+ ratings,₹ 400,400,Pizzas,,
131439,Biriyani Blitz,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.3,100+ ratings,₹ 300,300,"Kerala,Biryani",,
464975,AMBUR HOT DUM BIRIYANI,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Biryani,North Indian",,
43425,Park N Eat,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.9,100+ ratings,₹ 300,300,"North Indian,Punjabi",,
472359,Neerav Tagada Momo,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 250,250,"Chinese,Fast Food",,
544040,Sunehraa's,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,North Indian,,
506005,Ludos Pizza,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Italian,Fast Food",,
557227,SITARA,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"North Indian,South Indian",,
86997,eatLocal.online,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.2,100+ ratings,₹ 200,200,"Bihari,Bengali",,
405736,Chinese Wok (Wok Express),"Battarahalli,Bangalore",Bangalore,Battarahalli,3.6,100+ ratings,₹ 250,250,"Chinese,Asian",,
110480,impes restaurant,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.3,50+ ratings,₹ 250,250,"North Indian,Chinese",,
510732,Hotel Malanad Siri,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"South Indian,Chinese",,
450585,AL-SDDIQI MULTICUISINE FAMILY RESTAURANT,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"North Indian,Chinese",,
564395,North karnataka food,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Sweets,Indian",,
370022,Kakatiya Andhra Mess,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.4,20+ ratings,₹ 300,300,"South Indian,North Indian",,
480993,CHICKEN POP-UP FAMILY RESTAURANT,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"North Indian,Indian",,
153750,Nandishwara Mudde Oota,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.1,50+ ratings,₹ 200,200,Indian,,
406304,smart healthy food,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Indian,Combo",,
517169,NISHANTH RECIPES,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Snacks,Chaat",,
302979,Khawar - Ashe Pashe,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.4,100+ ratings,₹ 300,300,"North Indian,Bengali",,
461316,Samosa Party,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.2,100+ ratings,₹ 150,150,"Chaat,North Indian",,
369035,Swati's Kitchen,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,"Biryani,Indian",,
44860,Kolkata Rolls and Chowmein,"Battarahalli,Bangalore",Bangalore,Battarahalli,4,100+ ratings,₹ 150,150,"Street Food,Chinese",,
296888,NEW MALABAR RESTAURANT,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.7,100+ ratings,₹ 200,200,Kerala,,
377212,Amma's Pastries,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.1,50+ ratings,₹ 350,350,"Bakery,Desserts",,
95011,MahaLakshmi Cool Corner,"Battarahalli,Bangalore",Bangalore,Battarahalli,4,20+ ratings,₹ 210,210,"North Indian,Beverages",,
409494,Mealful Rolls - Meals in a Roll,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 250,250,"Fast Food,North Indian",,
431109,Fabulous shawarma,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,Indian,,
409371,ANDHRA HOMELY FOODS,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Andhra,Chinese",,
409492,BOX8 - Desi Meals,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.6,50+ ratings,₹ 250,250,"North Indian,Biryani",,
577500,SABRA FAMOUS KATI ROLL,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,Snacks,,
419348,Kaati Zone Rolls & Wraps,"Battarahalli,Bangalore",Bangalore,Battarahalli,4,50+ ratings,₹ 150,150,Beverages,,
386601,Bangarpet chats and batter shop,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 100,100,Indian,,
523971,Manjushree UPAHAR a a taste of Udupi,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 70,70,South Indian,,
344925,Parathafied,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.3,20+ ratings,₹ 150,150,"North Indian,Punjabi",,
551998,CAKE RACH,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,Bakery,,
416191,JAY BABA LOKNATH HOTEL,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,"North Indian,Chinese",,
471474,BANGARPET PANI PURI CHATS  CORNER,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 100,100,Chaat,,
510403,BIRIYANI PARADISE,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Biryani,Indian",,
69881,Kanti Sweets,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.4,100+ ratings,₹ 100,100,Desserts,,
419341,Cupcake Bliss Cakes & Desserts,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.4,20+ ratings,₹ 200,200,"Bakery,Desserts",,
412032,HOTEL CHIGURU,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 1,1,"Chinese,South Indian",,
419343,Kouzina Kafe - The Food Court,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.4,20+ ratings,₹ 150,150,"Bakery,Desserts",,
45822,Keventers - Milkshakes and Desserts,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.9,100+ ratings,₹ 300,300,"Beverages,Ice Cream",,
462418,MAA YUMMY BITES,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,"Indian,Chinese",,
466339,Drip The Cafe Bar,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 50,50,"Beverages,British",,
541703,The Twenty Handmade Chocolates,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 800,800,Desserts,,
370018,Mehfil Biryani,"Battarahalli,Bangalore",Bangalore,Battarahalli,2.5,20+ ratings,₹ 300,300,Biryani,,
372316,New Galaxy Restaurant,"Battarahalli,Bangalore",Bangalore,Battarahalli,3,20+ ratings,₹ 400,400,"Arabian,Chinese",,
552830,ANAND BHAVAN RESTAURANT,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Indian,Biryani",,
548228,Yo s Corner,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 250,250,"Italian-American,Fast Food",,
45022,Sri Balaji Hotel,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Andhra,Biryani",,
419355,Sundae Everyday Ice Creams,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,"Ice Cream,Desserts",,
392071,MYCAKE IN,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,Bakery,,
368085,ELIXIR,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 600,600,"Indian,Oriental",,
458009,A1 Chicken Biryani Center,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"North Indian,Biryani",,
330505,NEW NAIDU HOTEL,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.5,100+ ratings,₹ 300,300,"South Indian,Biryani",,
434516,The Milkshake,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 199,199,Beverages,,
469819,Sri Udupi Grand,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.3,50+ ratings,₹ 200,200,"South Indian,Chinese",,
516774,Celebrative Pizza,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Pizzas,Snacks",,
377355,Tandoor Garage,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Indian,Chinese",,
440877,KEERU'S by MKS FOODS,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 500,500,"Arabian,Fast Food",,
521763,Falafel fresh,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 190,190,"Fast Food,Snacks",,
513383,Pastas By Pizza Hut,"Battarahalli,Bangalore",Bangalore,Battarahalli,4,20+ ratings,₹ 300,300,"Pastas,Pizzas",,
443103,SM Bangarpet chats,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,"Chaat,Beverages",,
472426,Pinds of Punjab,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.2,100+ ratings,₹ 300,300,"North Indian,Punjabi",,
387398,A1 Food Services,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 159,159,"Chinese,Street Food",,
529017,Snaxpot,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 100,100,"Snacks,Chinese",,
323769,BOWLSS OF BLISS,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,Ice Cream,,
499105,Ravi s Dessert house,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Bakery,Fast Food",,
471454,R k Hoskote dum biriyani,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.8,20+ ratings,₹ 450,450,"Biryani,South Indian",,
392166,Biryani Trip,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.7,50+ ratings,₹ 400,400,"Biryani,Hyderabadi",,
392168,Paratha Envy,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.9,20+ ratings,₹ 249,249,North Indian,,
405547,Five Star Chicken and Koli Hut,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,Chinese,,
392169,Andhra Gunpowder,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.7,100+ ratings,₹ 350,350,"Andhra,Biryani",,
558242,Mom's Kitchen,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Chinese,Indian",,
209835,Nandasree,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.9,20+ ratings,₹ 500,500,"Biryani,Chinese",,
549657,Appu Biryani Naati Style,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 350,350,"Biryani,South Indian",,
552931,Baby Tummy by Cheer Up Foods,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,"South Indian,Snacks",,
555645,VASAVI UPAHARA,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 150,150,South Indian,,
437346,Selected Biriyani,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 239,239,"Indian,Biryani",,
468183,MUNIRAJ BANGARPET CHATS,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 100,100,Chaat,,
479289,Trillionaire's Cafe,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 250,250,Chinese,,
292128,Five Star Chicken,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 251,251,Fast Food,,
480398,SLV BANGARPET CHATS AND FRESH JUICE,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 110,110,Fast Food,,
520019,Irish pastries,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 300,300,"Bakery,Desserts",,
547858,BANGARPET CHATS,"Battarahalli,Bangalore",Bangalore,Battarahalli,4.2,20+ ratings,₹ 100,100,"Chaat,Ice Cream",,
333319,One Plate Club Restaurant,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 500,500,"Biryani,Indian",,
553185,JYOTHI FAST FOOD,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 350,350,"Chinese,Biryani",,
531277,DRAGONITE CHINESE CUISINE,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 400,400,Chinese,,
354497,MONDELICE CAKES,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,Bakery,,
317078,ABBA KITCHEN,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 350,350,"North Indian,South Indian",,
462843,Fresh Juice House,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"Juices,Beverages",,
517760,Lia's Home Kitchen,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,"North Indian,Indian",,
43857,A2B Veg,"Battarahalli,Bangalore",Bangalore,Battarahalli,4,1K+ ratings,₹ 300,300,"South Indian,North Indian",,
187172,New Udupi Garden Veg,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.8,500+ ratings,₹ 200,200,"Chaat,Chinese",,
239802,Chaatimes,"Battarahalli,Bangalore",Bangalore,Battarahalli,3.7,50+ ratings,₹ 150,150,"Chaat,Beverages",,
404956,Cafe Cloud,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 399,399,"Chinese,Continental",,
580553,CHINESE BITE,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 200,200,Chinese,,
481929,Appi Kitchen,"Battarahalli,Bangalore",Bangalore,Battarahalli,--,Too Few Ratings,₹ 250,250,"Chinese,North Indian",,
